date,lat_bin,lon_bin,temp_mean,temp_max,temp_min,dewpoint_mean,count
2020-01-01,28.900000000000002,76.80000000000001,12.50278034946239,21.672050000000013,2.3252500000000396,9.203422284946258,744
2020-01-01,28.900000000000002,77.05000000000001,12.578209381720452,21.71774000000005,2.3951000000000136,9.415031881720452,744
2020-01-01,28.900000000000002,77.30000000000001,12.689937594086043,21.845000000000027,2.3307000000000357,9.587850591397872,744
2020-02-01,28.400000000000002,76.80000000000001,16.787830732758646,27.722740000000044,6.597000000000037,10.157175804597726,696
2020-02-01,28.400000000000002,77.05000000000001,16.62722998563221,27.23780000000005,7.0353000000000065,10.534999094827608,696
2020-02-01,28.400000000000002,77.30000000000001,16.50246129310347,26.879080000000044,7.20052000000004,10.949939712643701,696
2020-02-01,28.650000000000002,76.80000000000001,16.560954583333356,27.366330000000005,6.560170000000028,10.487583778735655,696
2020-02-01,28.650000000000002,77.05000000000001,16.379794913793127,26.820500000000038,6.954600000000028,10.851506652298871,696
2020-02-01,28.650000000000002,77.30000000000001,16.34897147988508,26.517660000000035,7.162070000000028,11.092427916666692,696
2020-02-01,28.900000000000002,76.80000000000001,16.229876278735656,26.649500000000046,6.7494800000000055,10.851264267241403,696
2020-02-01,28.900000000000002,77.05000000000001,16.15682379310347,26.172270000000026,6.948180000000036,11.074537614942551,696
2020-02-01,28.900000000000002,77.30000000000001,16.15442380747129,26.068050000000028,6.8761499999999955,11.273967126436805,696
2020-03-01,28.400000000000002,76.80000000000001,21.113578373655937,32.117639999999994,11.778400000000033,14.790900954301097,744
2020-03-01,28.400000000000002,77.05000000000001,21.009054422043036,31.84725000000003,11.95535000000001,15.115983346774216,744
2020-03-01,28.400000000000002,77.30000000000001,20.93525112903228,31.71807000000001,12.201800000000048,15.506547822580668,744
2020-03-01,28.650000000000002,76.80000000000001,20.842223225806475,31.611320000000035,11.679650000000038,15.116089301075291,744
2020-03-01,28.650000000000002,77.05000000000001,20.72753666666669,31.295830000000024,11.87856000000005,15.426728145161313,744
2020-03-01,28.650000000000002,77.30000000000001,20.743052956989267,31.223900000000015,12.341200000000015,15.591575712365614,744
2020-03-01,28.900000000000002,76.80000000000001,20.534551505376363,30.912300000000016,11.61850000000004,15.337667123655937,744
2020-03-01,28.900000000000002,77.05000000000001,20.565364784946258,30.853170000000034,11.939300000000003,15.495333131720452,744
2020-03-01,28.900000000000002,77.30000000000001,20.62574604838712,30.87808000000001,12.370420000000024,15.599471424731206,744
2020-04-01,28.400000000000002,76.80000000000001,28.269920763888912,39.66820000000001,16.50735000000003,15.344336027777802,720
2020-04-01,28.400000000000002,77.05000000000001,27.907475388888912,39.028099999999995,16.621880000000033,15.902769916666688,720
2020-04-01,28.400000000000002,77.30000000000001,27.603304805555577,38.427670000000035,16.536429999999996,16.456059375000024,720
2020-04-01,28.650000000000002,76.80000000000001,27.729419055555578,38.918300000000045,16.11596000000003,15.877244583333354,720
2020-04-01,28.650000000000002,77.05000000000001,27.331477875000022,38.168300000000045,16.1644,16.445487847222243,720
2020-04-01,28.650000000000002,77.30000000000001,27.220785930555575,37.96570000000003,16.38497000000001,16.66356480555558,720
2020-04-01,28.900000000000002,76.80000000000001,27.20570288888891,38.2783,15.965540000000033,16.257146444444466,720
2020-04-01,28.900000000000002,77.05000000000001,27.03153559722224,38.14376000000004,16.16592000000003,16.546418375000023,720
2020-04-01,28.900000000000002,77.30000000000001,27.01344583333336,38.18700000000001,16.398920000000032,16.65770641666669,720
2020-05-01,28.400000000000002,76.80000000000001,32.277816774193575,45.661519999999996,21.285270000000025,17.15019413978497,744
2020-05-01,28.400000000000002,77.05000000000001,31.699795779569918,45.14010000000002,21.105200000000025,17.91696864247314,744
2020-05-01,28.400000000000002,77.30000000000001,31.15606909946239,44.75668000000002,21.141080000000045,18.823720712365613,744
2020-05-01,28.650000000000002,76.80000000000001,31.705793266129056,45.483100000000036,21.026640000000043,17.644137163978517,744
2020-05-01,28.650000000000002,77.05000000000001,31.119965658602176,44.96890000000002,20.82516000000004,18.408199368279593,744
2020-05-01,28.650000000000002,77.30000000000001,30.713271276881745,44.34796,20.793480000000045,19.003127271505402,744
2020-05-01,28.900000000000002,76.80000000000001,31.088280174731207,45.270470000000046,20.70840000000004,18.018786895161313,744
2020-05-01,28.900000000000002,77.05000000000001,30.687863387096797,44.68777,20.614160000000027,18.569561142473137,744
2020-05-01,28.900000000000002,77.30000000000001,30.360924516129057,44.07006000000001,20.609860000000026,19.066297755376365,744
2020-06-01,28.400000000000002,76.80000000000001,33.132762236111134,43.28200000000004,23.806399999999996,22.976030833333354,720
2020-06-01,28.400000000000002,77.05000000000001,32.840987500000026,42.64657,23.627530000000036,23.37058712500002,720
2020-06-01,28.400000000000002,77.30000000000001,32.56812584722225,41.82552000000004,23.45168000000001,23.84692875000002,720
2020-06-01,28.650000000000002,76.80000000000001,32.67571425000003,42.108420000000024,23.282650000000046,23.554779375000024,720
2020-06-01,28.650000000000002,77.05000000000001,32.33184197222224,41.39828,23.062070000000006,23.963841750000025,720
2020-06-01,28.650000000000002,77.30000000000001,32.08397837500002,40.86898000000002,23.041200000000003,24.215623555555577,720
2020-06-01,28.900000000000002,76.80000000000001,32.1011420277778,40.912000000000035,22.72878000000003,24.080629250000023,720
2020-06-01,28.900000000000002,77.05000000000001,31.842156486111133,40.30020000000002,22.814660000000003,24.3478925277778,720
2020-06-01,28.900000000000002,77.30000000000001,31.6426100277778,39.87814000000003,22.82030000000003,24.54178406944447,720
2020-07-01,28.400000000000002,76.80000000000001,31.78208231182798,41.80984000000001,24.98230000000001,25.485360376344108,744
2020-07-01,28.400000000000002,77.05000000000001,31.51933430107529,41.349199999999996,24.777520000000038,25.642275672043034,744
2020-07-01,28.400000000000002,77.30000000000001,31.285847889784968,40.936980000000005,24.90127000000001,25.888936774193574,744
2020-07-01,28.650000000000002,76.80000000000001,31.51886856182798,41.19840000000005,24.751149999999996,25.740846787634432,744
2020-07-01,28.650000000000002,77.05000000000001,31.205855322580668,40.59010000000001,24.574600000000032,25.90709000000002,744
