time,temp,RH,wind,apparent_temp,heat_risk
2018-03-15T04:00,19.4,37,8.4,21.73,21.73
2018-03-15T05:00,18.7,46,8.2,24.140000000000004,24.140000000000004
2018-03-15T06:00,19.0,46,6.7,25.490000000000002,25.490000000000002
2018-03-15T07:00,20.1,46,7.3,26.17,26.17
2018-03-15T08:00,23.0,44,7.7,28.130000000000003,28.130000000000003
2018-03-15T09:00,24.8,43,10.5,27.64,27.64
2018-03-15T10:00,26.3,41,12.4,27.15,27.15
2018-03-15T11:00,28.9,34,12.2,27.58,27.58
2018-03-15T12:00,30.8,27,12.2,27.17,27.17
2018-03-15T13:00,31.4,23,13.4,25.610000000000003,25.610000000000003
2018-03-15T14:00,30.0,23,13.4,24.210000000000004,24.210000000000004
2018-03-15T15:00,29.7,24,14.8,23.259999999999998,23.259999999999998
2018-03-15T16:00,28.4,31,18.2,21.889999999999997,21.889999999999997
2018-03-15T17:00,27.5,41,4.7,33.74,33.74
2018-03-15T18:00,24.5,41,7.9,28.5,28.5
2018-03-15T19:00,23.8,49,9.5,29.32,29.32
2018-03-15T20:00,21.6,55,7.4,30.57,30.57
2018-03-15T21:00,20.0,63,10.2,29.650000000000006,29.650000000000006
2018-03-15T22:00,19.4,67,10.4,30.229999999999997,30.229999999999997
2018-03-15T23:00,21.9,56,4.7,33.089999999999996,33.089999999999996
2018-03-16T00:00,21.0,58,2.4,34.46,34.46
2018-03-16T01:00,18.8,66,4.1,33.71,33.71
2018-03-16T02:00,17.4,72,6.2,32.81999999999999,32.81999999999999
2018-03-16T03:00,17.0,74,6.3,33.010000000000005,33.010000000000005
2018-03-16T04:00,16.5,75,6.5,32.7,32.7
2018-03-16T05:00,16.8,83,6.1,35.92,35.92
2018-03-16T06:00,16.8,84,5.5,36.67,36.67
2018-03-16T07:00,19.0,74,6.1,35.150000000000006,35.150000000000006
2018-03-16T08:00,21.6,62,7.1,33.09,33.09
2018-03-16T09:00,24.5,50,6.1,32.730000000000004,32.730000000000004
2018-03-16T10:00,26.9,41,7.3,31.32,31.32
2018-03-16T11:00,28.9,30,10.0,27.799999999999997,27.799999999999997
2018-03-16T12:00,29.5,27,16.8,22.65,22.65
2018-03-16T13:00,28.8,23,13.3,23.08,23.08
2018-03-16T14:00,29.3,19,16.3,20.16,20.16
2018-03-16T15:00,29.6,19,15.1,21.300000000000004,21.300000000000004
2018-03-16T16:00,29.0,19,20.9,16.640000000000008,16.640000000000008
2018-03-16T17:00,26.9,25,19.5,17.5,17.5
2018-03-16T18:00,24.5,30,11.2,22.56,22.56
2018-03-16T19:00,21.4,40,9.5,23.950000000000003,23.950000000000003
2018-03-16T20:00,22.0,41,8.7,25.44,25.44
2018-03-16T21:00,20.4,46,10.6,24.16,24.16
2018-03-16T22:00,19.7,45,8.1,24.88,24.88
2018-03-16T23:00,19.2,45,8.4,24.169999999999998,24.169999999999998
2018-03-17T00:00,17.8,50,7.4,25.119999999999997,25.119999999999997
2018-03-17T01:00,16.9,52,7.0,25.160000000000004,25.160000000000004
2018-03-17T02:00,16.2,54,6.8,25.259999999999998,25.259999999999998
2018-03-17T03:00,16.1,53,7.2,24.550000000000004,24.550000000000004
2018-03-17T04:00,15.7,54,8.6,23.499999999999996,23.499999999999996
2018-03-17T05:00,15.9,59,10.4,24.090000000000003,24.090000000000003
2018-03-17T06:00,16.2,57,11.5,22.960000000000008,22.960000000000008
2018-03-17T07:00,17.7,54,13.8,21.859999999999996,21.859999999999996
2018-03-17T08:00,20.9,46,12.7,23.189999999999998,23.189999999999998
2018-03-17T09:00,23.8,38,13.2,23.100000000000005,23.100000000000005
2018-03-17T10:00,26.0,33,15.1,22.32,22.32
2018-03-17T11:00,27.6,27,18.1,19.840000000000003,19.840000000000003
2018-03-17T12:00,28.5,22,19.1,18.389999999999997,18.389999999999997
2018-03-17T13:00,28.9,21,19.6,18.11,18.11
2018-03-17T14:00,29.1,19,19.6,17.650000000000006,17.650000000000006
2018-03-17T15:00,29.0,19,19.5,17.620000000000005,17.620000000000005
2018-03-17T16:00,28.3,19,19.0,17.270000000000003,17.270000000000003
2018-03-17T17:00,27.2,25,14.6,21.230000000000004,21.230000000000004
2018-03-17T18:00,24.1,32,9.7,23.870000000000005,23.870000000000005
2018-03-17T19:00,21.5,43,8.6,25.669999999999998,25.669999999999998
2018-03-17T20:00,20.4,46,10.5,24.229999999999997,24.229999999999997
2018-03-17T21:00,20.4,44,8.4,25.040000000000003,25.040000000000003
2018-03-17T22:00,19.1,49,7.8,25.810000000000002,25.810000000000002
2018-03-17T23:00,18.5,51,7.9,25.799999999999997,25.799999999999997
2018-03-18T00:00,17.8,53,7.8,25.830000000000005,25.830000000000005
2018-03-18T01:00,17.6,53,8.2,25.350000000000005,25.350000000000005
2018-03-18T02:00,17.3,54,8.4,25.240000000000006,25.240000000000006
2018-03-18T03:00,16.9,55,8.5,25.099999999999998,25.099999999999998
2018-03-18T04:00,16.4,56,7.9,25.349999999999994,25.349999999999994
2018-03-18T05:00,16.4,60,9.4,25.620000000000005,25.620000000000005
2018-03-18T06:00,16.5,60,8.8,26.139999999999997,26.139999999999997
2018-03-18T07:00,18.1,56,11.9,24.25,24.25
2018-03-18T08:00,21.6,46,10.7,25.290000000000003,25.290000000000003
2018-03-18T09:00,24.7,36,11.3,24.669999999999998,24.669999999999998
2018-03-18T10:00,27.1,28,12.3,23.730000000000004,23.730000000000004
2018-03-18T11:00,28.9,21,14.1,21.96,21.96
2018-03-18T12:00,29.8,20,15.5,21.549999999999997,21.549999999999997
2018-03-18T13:00,30.4,19,16.6,21.05,21.05
2018-03-18T14:00,30.8,18,17.0,20.840000000000003,20.840000000000003
2018-03-18T15:00,30.7,18,16.6,21.02,21.02
2018-03-18T16:00,30.0,19,16.0,21.070000000000004,21.070000000000004
2018-03-18T17:00,28.5,25,10.4,25.47,25.47
2018-03-18T18:00,24.8,34,8.8,25.860000000000003,25.860000000000003
2018-03-18T19:00,22.5,42,8.8,26.2,26.2
2018-03-18T20:00,20.6,49,10.6,25.350000000000005,25.350000000000005
2018-03-18T21:00,19.6,52,11.4,24.780000000000005,24.780000000000005
2018-03-18T22:00,19.5,51,9.9,25.4,25.4
2018-03-18T23:00,19.2,50,9.7,24.910000000000004,24.910000000000004
2018-03-19T00:00,19.0,48,8.7,24.750000000000004,24.750000000000004
2018-03-19T01:00,17.6,54,10.9,23.790000000000003,23.790000000000003
2018-03-19T02:00,16.8,57,3.3,29.299999999999997,29.299999999999997
2018-03-19T03:00,16.6,57,4.2,28.470000000000006,28.470000000000006
2018-03-19T04:00,16.6,56,3.7,28.489999999999995,28.489999999999995
2018-03-19T05:00,16.0,60,5.9,27.669999999999998,27.669999999999998
2018-03-19T06:00,14.8,66,7.7,27.189999999999998,27.189999999999998
2018-03-19T07:00,17.5,58,6.1,28.370000000000005,28.370000000000005
2018-03-19T08:00,21.9,48,3.2,31.499999999999993,31.499999999999993
2018-03-19T09:00,25.4,36,5.4,29.5,29.5
2018-03-19T10:00,28.1,27,8.6,26.990000000000006,26.990000000000006
2018-03-19T11:00,30.3,21,10.5,25.880000000000003,25.880000000000003
2018-03-19T12:00,31.6,19,12.6,25.050000000000004,25.050000000000004
2018-03-19T13:00,32.5,17,11.6,25.990000000000002,25.990000000000002
2018-03-19T14:00,32.8,16,13.1,24.909999999999997,24.909999999999997
2018-03-19T15:00,32.5,16,13.7,24.190000000000005,24.190000000000005
2018-03-19T16:00,32.0,16,12.2,24.740000000000002,24.740000000000002
2018-03-19T17:00,29.8,26,9.2,27.940000000000005,27.940000000000005
2018-03-19T18:00,26.2,37,8.8,28.25,28.25
2018-03-19T19:00,23.4,47,8.8,28.75,28.75
2018-03-19T20:00,22.1,48,11.2,26.099999999999998,26.099999999999998
2018-03-19T21:00,22.1,46,8.9,27.05,27.05
2018-03-19T22:00,21.0,52,8.4,28.279999999999994,28.279999999999994
2018-03-19T23:00,19.9,58,8.2,29.299999999999997,29.299999999999997
2018-03-20T00:00,19.1,60,7.9,29.370000000000005,29.370000000000005
2018-03-20T01:00,18.2,64,9.7,28.53,28.53
2018-03-20T02:00,18.5,61,8.0,29.03,29.03
2018-03-20T03:00,16.8,69,5.6,31.65,31.65
2018-03-20T04:00,16.1,71,7.6,30.21,30.21
2018-03-20T05:00,16.9,72,4.6,33.44,33.44
2018-03-20T06:00,16.6,76,6.8,32.92000000000001,32.92000000000001
2018-03-20T07:00,19.4,65,6.1,32.58,32.58
2018-03-20T08:00,23.2,53,4.0,33.89,33.89
2018-03-20T09:00,26.5,42,3.9,33.63,33.63
2018-03-20T10:00,29.1,33,1.6,34.870000000000005,34.870000000000005
2018-03-20T11:00,31.1,26,3.9,32.95,32.95
2018-03-20T12:00,32.2,25,5.6,32.53,32.53
2018-03-20T13:00,32.8,24,6.2,32.379999999999995,32.379999999999995
2018-03-20T14:00,32.3,23,6.4,31.410000000000004,31.410000000000004
2018-03-20T15:00,31.9,23,3.6,32.97,32.97
2018-03-20T16:00,31.5,24,6.2,31.08,31.08
2018-03-20T17:00,29.9,35,5.9,33.32,33.32
2018-03-20T18:00,25.8,45,10.1,29.580000000000005,29.580000000000005
2018-03-20T19:00,26.1,42,7.6,30.64,30.64
2018-03-20T20:00,25.6,43,7.5,30.540000000000006,30.540000000000006
2018-03-20T21:00,22.9,55,7.3,31.939999999999998,31.939999999999998
2018-03-20T22:00,20.8,67,10.3,31.699999999999996,31.699999999999996
2018-03-20T23:00,20.8,65,10.2,31.11,31.11
2018-03-21T00:00,20.5,65,9.7,31.160000000000004,31.160000000000004
2018-03-21T01:00,20.4,65,8.9,31.619999999999997,31.619999999999997
2018-03-21T02:00,20.3,64,7.1,32.45,32.45
2018-03-21T03:00,18.8,72,6.8,33.800000000000004,33.800000000000004
2018-03-21T04:00,18.1,75,9.1,32.480000000000004,32.480000000000004
2018-03-21T05:00,18.3,77,4.0,36.910000000000004,36.910000000000004
2018-03-21T06:00,19.2,75,4.8,36.59,36.59
2018-03-21T07:00,21.0,66,7.5,33.53,33.53
2018-03-21T08:00,23.8,55,5.7,33.96,33.96
2018-03-21T09:00,26.1,48,5.3,34.23,34.23
2018-03-21T10:00,27.7,43,5.4,34.11,34.11
2018-03-21T11:00,29.2,37,3.9,34.68,34.68
2018-03-21T12:00,30.6,31,5.7,32.839999999999996,32.839999999999996
2018-03-21T13:00,27.6,38,22.4,20.46,20.46
2018-03-21T14:00,27.4,42,21.9,21.93,21.93
2018-03-21T15:00,28.2,35,15.0,25.25,25.25
2018-03-21T16:00,28.0,35,16.5,24.0,24.0
2018-03-21T17:00,27.0,43,16.6,25.569999999999997,25.569999999999997
2018-03-21T18:00,25.5,45,17.0,24.450000000000003,24.450000000000003
2018-03-21T19:00,23.5,55,17.0,25.750000000000007,25.750000000000007
2018-03-21T20:00,22.6,64,15.3,29.009999999999998,29.009999999999998
2018-03-21T21:00,21.5,70,14.2,30.660000000000004,30.660000000000004
2018-03-21T22:00,20.4,73,9.7,33.699999999999996,33.699999999999996
2018-03-21T23:00,19.5,77,8.4,35.029999999999994,35.029999999999994
2018-03-22T00:00,18.4,83,5.2,38.15,38.15
2018-03-22T01:00,18.1,84,4.8,38.46000000000001,38.46000000000001
2018-03-22T02:00,17.8,86,6.5,37.63000000000001,37.63000000000001
2018-03-22T03:00,17.1,89,5.4,38.69,38.69
2018-03-22T04:00,17.1,89,10.1,35.4,35.4
2018-03-22T05:00,17.9,80,7.3,35.19,35.19
2018-03-22T06:00,18.0,77,9.2,32.97,32.97
2018-03-22T07:00,19.3,70,10.3,31.190000000000005,31.190000000000005
2018-03-22T08:00,21.6,62,7.9,32.53,32.53
2018-03-22T09:00,24.4,52,5.7,33.57,33.57
2018-03-22T10:00,26.5,45,2.8,35.39,35.39
2018-03-22T11:00,28.1,40,3.7,34.71000000000001,34.71000000000001
2018-03-22T12:00,29.2,35,5.3,33.04,33.04
2018-03-22T13:00,29.5,31,7.5,30.480000000000004,30.480000000000004
2018-03-22T14:00,29.6,26,11.3,26.27,26.27
2018-03-22T15:00,28.8,29,13.6,24.850000000000005,24.850000000000005
2018-03-22T16:00,28.2,32,12.8,25.799999999999997,25.799999999999997
2018-03-22T17:00,27.8,35,9.8,28.490000000000002,28.490000000000002
2018-03-22T18:00,25.7,38,10.0,27.240000000000002,27.240000000000002
2018-03-22T19:00,24.4,42,13.6,24.74,24.74
2018-03-22T20:00,23.0,47,12.6,25.690000000000005,25.690000000000005
2018-03-22T21:00,21.8,50,8.3,28.489999999999995,28.489999999999995
2018-03-22T22:00,20.5,55,6.9,29.820000000000007,29.820000000000007
2018-03-22T23:00,20.1,58,8.4,29.36,29.36
2018-03-23T00:00,19.4,62,8.4,29.979999999999997,29.979999999999997
2018-03-23T01:00,18.7,65,9.3,29.64,29.64
2018-03-23T02:00,18.1,67,8.2,30.47,30.47
2018-03-23T03:00,17.5,70,8.7,30.510000000000005,30.510000000000005
2018-03-23T04:00,17.0,74,9.2,30.980000000000004,30.980000000000004
2018-03-23T05:00,17.2,86,9.7,34.79,34.79
2018-03-23T06:00,17.5,86,9.0,35.580000000000005,35.580000000000005
2018-03-23T07:00,18.9,80,9.7,34.51,34.51
2018-03-23T08:00,21.2,68,10.4,32.36,32.36
2018-03-23T09:00,23.9,55,11.9,29.72,29.72
2018-03-23T10:00,26.0,42,13.1,26.689999999999998,26.689999999999998
2018-03-23T11:00,27.2,37,12.2,26.869999999999997,26.869999999999997
2018-03-23T12:00,28.0,35,10.6,28.129999999999995,28.129999999999995
2018-03-23T13:00,28.6,33,10.3,28.28,28.28
2018-03-23T14:00,28.9,32,10.5,28.11,28.11
2018-03-23T15:00,29.0,31,10.9,27.600000000000005,27.600000000000005
2018-03-23T16:00,29.0,28,11.3,26.330000000000002,26.330000000000002
2018-03-23T17:00,27.5,34,9.8,27.86,27.86
2018-03-23T18:00,24.3,44,7.9,29.29,29.29
2018-03-23T19:00,24.1,45,7.1,29.980000000000004,29.980000000000004
2018-03-23T20:00,25.0,43,4.8,31.83,31.83
2018-03-23T21:00,22.9,51,6.1,31.460000000000008,31.460000000000008
2018-03-23T22:00,20.5,60,7.3,31.189999999999998,31.189999999999998
2018-03-23T23:00,20.5,59,8.3,30.159999999999997,30.159999999999997
2018-03-24T00:00,19.9,60,7.2,30.660000000000004,30.660000000000004
2018-03-24T01:00,19.5,61,8.7,29.540000000000006,29.540000000000006
2018-03-24T02:00,18.7,65,8.2,30.409999999999997,30.409999999999997
2018-03-24T03:00,18.1,67,7.9,30.68,30.68
2018-03-24T04:00,17.6,71,7.1,32.06,32.06
2018-03-24T05:00,17.4,77,6.3,34.400000000000006,34.400000000000006
2018-03-24T06:00,18.0,75,6.0,34.55,34.55
2018-03-24T07:00,19.8,68,8.7,32.150000000000006,32.150000000000006
2018-03-24T08:00,22.5,58,9.2,31.200000000000003,31.200000000000003
2018-03-24T09:00,25.4,49,10.9,29.939999999999998,29.939999999999998
2018-03-24T10:00,27.5,41,14.3,27.020000000000003,27.020000000000003
2018-03-24T11:00,29.0,36,14.8,26.520000000000003,26.520000000000003
2018-03-24T12:00,30.1,33,15.9,25.860000000000003,25.860000000000003
2018-03-24T13:00,30.8,30,15.9,25.570000000000004,25.570000000000004
2018-03-24T14:00,31.1,28,15.7,25.350000000000005,25.350000000000005
2018-03-24T15:00,31.0,27,15.4,25.129999999999995,25.129999999999995
2018-03-24T16:00,30.6,27,14.8,25.150000000000006,25.150000000000006
2018-03-24T17:00,30.0,27,14.3,24.9,24.9
2018-03-24T18:00,27.3,34,9.4,27.940000000000005,27.940000000000005
2018-03-24T19:00,25.7,40,9.8,28.04,28.04
2018-03-24T20:00,24.4,44,8.4,29.04,29.04
2018-03-24T21:00,23.9,45,12.3,26.14,26.14
2018-03-24T22:00,23.3,44,10.9,26.19,26.19
2018-03-24T23:00,21.8,46,8.2,27.240000000000006,27.240000000000006
2018-03-25T00:00,20.6,48,8.0,26.839999999999996,26.839999999999996
2018-03-25T01:00,19.9,50,10.2,25.259999999999998,25.259999999999998
2018-03-25T02:00,19.2,51,9.4,25.450000000000003,25.450000000000003
2018-03-25T03:00,18.8,53,9.0,25.990000000000006,25.990000000000006
2018-03-25T04:00,18.5,55,9.6,25.930000000000007,25.930000000000007
2018-03-25T05:00,18.9,74,9.4,32.74,32.74
2018-03-25T06:00,19.0,76,9.8,33.22,33.22
2018-03-25T07:00,20.8,70,11.8,31.640000000000008,31.640000000000008
2018-03-25T08:00,23.6,60,11.8,31.140000000000008,31.140000000000008
2018-03-25T09:00,26.4,51,13.9,29.5,29.5
2018-03-25T10:00,28.9,43,17.3,26.980000000000004,26.980000000000004
2018-03-25T11:00,30.8,33,18.8,24.529999999999998,24.529999999999998
2018-03-25T12:00,32.0,25,20.1,22.18,22.18
2018-03-25T13:00,32.5,21,21.1,20.66,20.66
2018-03-25T14:00,32.5,20,20.6,20.68,20.68
2018-03-25T15:00,32.5,20,18.8,21.94,21.94
2018-03-25T16:00,32.0,21,17.7,22.54,22.54
2018-03-25T17:00,30.6,24,14.8,24.160000000000004,24.160000000000004
2018-03-25T18:00,27.6,32,7.1,29.190000000000005,29.190000000000005
2018-03-25T19:00,24.5,43,11.3,26.779999999999998,26.779999999999998
2018-03-25T20:00,23.6,43,10.5,26.440000000000005,26.440000000000005
2018-03-25T21:00,22.8,43,9.1,26.620000000000005,26.620000000000005
2018-03-25T22:00,22.6,45,8.0,27.85,27.85
2018-03-25T23:00,21.9,50,9.6,27.68,27.68
2018-03-26T00:00,21.2,53,9.9,27.759999999999998,27.759999999999998
2018-03-26T01:00,20.4,55,10.0,27.549999999999997,27.549999999999997
2018-03-26T02:00,19.8,56,11.0,26.580000000000002,26.580000000000002
2018-03-26T03:00,19.4,57,12.1,25.740000000000002,25.740000000000002
2018-03-26T04:00,19.1,58,12.3,25.630000000000003,25.630000000000003
2018-03-26T05:00,18.8,69,11.5,29.520000000000003,29.520000000000003
2018-03-26T06:00,19.1,67,11.8,28.950000000000003,28.950000000000003
2018-03-26T07:00,21.2,60,13.7,27.410000000000004,27.410000000000004
2018-03-26T08:00,24.3,51,14.6,26.910000000000004,26.910000000000004
2018-03-26T09:00,27.6,41,16.0,25.930000000000003,25.930000000000003
2018-03-26T10:00,30.3,34,17.6,25.200000000000003,25.200000000000003
2018-03-26T11:00,31.9,29,18.9,24.240000000000002,24.240000000000002
2018-03-26T12:00,32.9,27,19.2,24.370000000000005,24.370000000000005
2018-03-26T13:00,33.5,25,19.7,23.96,23.96
2018-03-26T14:00,33.8,23,20.2,23.25,23.25
2018-03-26T15:00,33.8,21,20.6,22.309999999999995,22.309999999999995
2018-03-26T16:00,33.3,21,20.1,22.159999999999997,22.159999999999997
2018-03-26T17:00,31.5,26,12.3,27.47,27.47
2018-03-26T18:00,27.5,35,7.7,29.659999999999997,29.659999999999997
2018-03-26T19:00,26.2,41,8.4,29.85,29.85
2018-03-26T20:00,25.6,43,10.2,28.650000000000006,28.650000000000006
2018-03-26T21:00,25.0,41,11.2,26.69,26.69
2018-03-26T22:00,24.0,41,9.5,26.880000000000003,26.880000000000003
2018-03-26T23:00,22.7,45,8.9,27.319999999999997,27.319999999999997
2018-03-27T00:00,21.5,48,9.0,27.040000000000003,27.040000000000003
2018-03-27T01:00,20.9,50,8.9,27.169999999999998,27.169999999999998
2018-03-27T02:00,20.0,53,8.0,27.89,27.89
2018-03-27T03:00,19.2,57,6.9,29.180000000000007,29.180000000000007
2018-03-27T04:00,18.5,59,6.5,29.42,29.42
2018-03-27T05:00,18.4,66,6.5,31.630000000000003,31.630000000000003
2018-03-27T06:00,18.8,64,8.0,30.32,30.32
2018-03-27T07:00,21.2,57,10.8,28.450000000000003,28.450000000000003
2018-03-27T08:00,25.0,47,9.0,30.210000000000008,30.210000000000008
2018-03-27T09:00,28.5,39,9.4,30.790000000000006,30.790000000000006
2018-03-27T10:00,31.2,30,9.8,30.240000000000002,30.240000000000002
2018-03-27T11:00,33.0,24,9.5,30.270000000000003,30.270000000000003
2018-03-27T12:00,34.1,21,10.6,29.61,29.61
2018-03-27T13:00,34.9,18,12.8,27.879999999999995,27.879999999999995
2018-03-27T14:00,35.2,17,13.7,27.220000000000006,27.220000000000006
2018-03-27T15:00,35.2,16,13.7,26.890000000000008,26.890000000000008
2018-03-27T16:00,34.7,16,12.4,27.300000000000004,27.300000000000004
2018-03-27T17:00,33.0,24,6.4,32.440000000000005,32.440000000000005
2018-03-27T18:00,28.1,30,10.6,26.580000000000002,26.580000000000002
2018-03-27T19:00,26.4,38,9.7,28.15,28.15
2018-03-27T20:00,25.1,43,10.1,28.220000000000006,28.220000000000006
2018-03-27T21:00,23.3,49,11.9,27.14,27.14
2018-03-27T22:00,22.5,53,11.6,27.870000000000005,27.870000000000005
2018-03-27T23:00,23.1,50,9.8,28.740000000000002,28.740000000000002
2018-03-28T00:00,21.5,54,7.2,30.28,30.28
2018-03-28T01:00,20.8,54,9.5,27.970000000000006,27.970000000000006
2018-03-28T02:00,20.9,52,9.8,27.200000000000003,27.200000000000003
2018-03-28T03:00,24.2,41,6.7,29.040000000000006,29.040000000000006
2018-03-28T04:00,23.1,45,5.4,30.17,30.17
2018-03-28T05:00,23.5,46,4.6,31.46,31.46
2018-03-28T06:00,20.5,58,8.0,30.04,30.04
2018-03-28T07:00,23.1,51,6.0,31.730000000000004,31.730000000000004
2018-03-28T08:00,27.2,40,7.3,31.29,31.29
2018-03-28T09:00,30.9,31,10.5,29.779999999999994,29.779999999999994
2018-03-28T10:00,33.1,25,6.8,32.59,32.59
2018-03-28T11:00,34.1,23,7.9,32.160000000000004,32.160000000000004
2018-03-28T12:00,34.7,24,8.7,32.53000000000001,32.53000000000001
2018-03-28T13:00,35.4,20,11.2,30.160000000000004,30.160000000000004
2018-03-28T14:00,35.5,19,13.5,28.320000000000007,28.320000000000007
2018-03-28T15:00,35.2,19,14.1,27.60000000000001,27.60000000000001
2018-03-28T16:00,34.4,21,15.3,26.619999999999997,26.619999999999997
2018-03-28T17:00,33.5,23,14.2,27.150000000000006,27.150000000000006
2018-03-28T18:00,30.3,29,9.3,29.360000000000007,29.360000000000007
2018-03-28T19:00,28.1,38,9.4,30.060000000000002,30.060000000000002
2018-03-28T20:00,26.3,43,8.5,30.540000000000006,30.540000000000006
2018-03-28T21:00,24.1,47,12.0,27.21,27.21
2018-03-28T22:00,25.5,41,9.9,28.1,28.1
2018-03-28T23:00,24.5,46,10.7,28.189999999999998,28.189999999999998
2018-03-29T00:00,23.2,50,9.2,29.260000000000005,29.260000000000005
2018-03-29T01:00,22.5,49,10.0,27.67,27.67
2018-03-29T02:00,21.5,48,9.2,26.900000000000006,26.900000000000006
2018-03-29T03:00,21.2,47,10.7,25.220000000000002,25.220000000000002
2018-03-29T04:00,20.2,50,10.2,25.560000000000002,25.560000000000002
2018-03-29T05:00,19.6,60,9.4,28.820000000000007,28.820000000000007
2018-03-29T06:00,19.6,60,10.5,28.050000000000004,28.050000000000004
2018-03-29T07:00,22.0,54,12.8,26.86,26.86
2018-03-29T08:00,25.4,44,13.0,26.82,26.82
2018-03-29T09:00,28.5,36,14.9,25.950000000000003,25.950000000000003
2018-03-29T10:00,31.2,29,17.1,24.799999999999997,24.799999999999997
2018-03-29T11:00,33.2,24,18.2,24.380000000000006,24.380000000000006
2018-03-29T12:00,34.5,19,18.9,23.540000000000006,23.540000000000006
2018-03-29T13:00,35.1,18,18.6,24.02,24.02
2018-03-29T14:00,35.3,17,18.4,24.029999999999998,24.029999999999998
2018-03-29T15:00,34.9,13,23.7,18.599999999999998,18.599999999999998
2018-03-29T16:00,33.7,16,19.9,21.050000000000004,21.050000000000004
2018-03-29T17:00,33.0,16,15.8,23.22,23.22
2018-03-29T18:00,29.9,23,11.6,25.370000000000005,25.370000000000005
2018-03-29T19:00,27.8,28,10.8,25.48,25.48
2018-03-29T20:00,26.2,28,9.7,24.65,24.65
2018-03-29T21:00,25.5,24,9.0,23.12,23.12
2018-03-29T22:00,25.2,24,10.4,21.839999999999996,21.839999999999996
2018-03-29T23:00,23.6,28,8.9,22.610000000000003,22.610000000000003
2018-03-30T00:00,22.7,32,8.3,23.449999999999996,23.449999999999996
2018-03-30T01:00,21.8,34,8.7,22.930000000000003,22.930000000000003
2018-03-30T02:00,21.0,37,8.0,23.61,23.61
2018-03-30T03:00,20.8,38,11.5,21.290000000000006,21.290000000000006
2018-03-30T04:00,20.6,38,13.6,19.62,19.62
2018-03-30T05:00,20.7,43,15.3,20.18,20.18
2018-03-30T06:00,21.5,42,15.9,20.23,20.23
2018-03-30T07:00,23.6,39,18.4,19.59,19.59
2018-03-30T08:00,26.6,34,19.7,20.03,20.03
2018-03-30T09:00,29.8,29,22.5,19.620000000000005,19.620000000000005
2018-03-30T10:00,32.0,24,23.0,19.820000000000004,19.820000000000004
2018-03-30T11:00,32.8,24,18.6,23.7,23.7
2018-03-30T12:00,33.4,22,16.7,24.97,24.97
2018-03-30T13:00,34.0,21,18.4,24.05,24.05
2018-03-30T14:00,34.2,19,19.7,22.680000000000007,22.680000000000007
2018-03-30T15:00,34.0,18,20.0,21.939999999999998,21.939999999999998
2018-03-30T16:00,33.0,23,18.1,23.92,23.92
2018-03-30T17:00,32.3,26,12.6,28.059999999999995,28.059999999999995
2018-03-30T18:00,28.1,36,8.3,30.17,30.17
2018-03-30T19:00,25.8,45,10.5,29.300000000000004,29.300000000000004
2018-03-30T20:00,25.5,48,8.9,31.110000000000007,31.110000000000007
2018-03-30T21:00,24.1,51,8.6,30.91000000000001,30.91000000000001
2018-03-30T22:00,23.2,48,9.0,28.740000000000002,28.740000000000002
2018-03-30T23:00,22.5,49,10.7,27.180000000000003,27.180000000000003
2018-03-31T00:00,21.6,52,9.6,28.040000000000006,28.040000000000006
2018-03-31T01:00,21.0,55,11.2,27.310000000000006,27.310000000000006
2018-03-31T02:00,20.3,57,11.3,27.2,27.2
2018-03-31T03:00,19.8,59,11.3,27.360000000000003,27.360000000000003
2018-03-31T04:00,18.5,64,6.9,30.790000000000006,30.790000000000006
2018-03-31T05:00,18.8,72,12.0,30.160000000000004,30.160000000000004
2018-03-31T06:00,19.4,68,15.3,27.130000000000003,27.130000000000003
2018-03-31T07:00,21.2,60,15.8,25.939999999999998,25.939999999999998
2018-03-31T08:00,23.8,52,15.3,26.25,26.25
2018-03-31T09:00,26.0,47,15.0,27.010000000000005,27.010000000000005
2018-03-31T10:00,28.4,42,14.0,28.46,28.46
2018-03-31T11:00,30.2,38,14.2,28.800000000000004,28.800000000000004
2018-03-31T12:00,31.8,34,11.8,30.760000000000005,30.760000000000005
2018-03-31T13:00,32.9,31,10.9,31.499999999999993,31.499999999999993
2018-03-31T14:00,33.4,29,11.2,31.130000000000003,31.130000000000003
2018-03-31T15:00,33.5,29,9.2,32.63,32.63
2018-03-31T16:00,33.0,30,12.2,30.36,30.36
2018-03-31T17:00,31.0,35,12.4,29.869999999999997,29.869999999999997
2018-03-31T18:00,28.6,41,10.3,30.92,30.92
2018-03-31T19:00,27.3,42,15.9,26.030000000000005,26.030000000000005
2018-03-31T20:00,26.0,42,13.8,26.2,26.2
2018-03-31T21:00,24.8,46,11.2,28.140000000000008,28.140000000000008
2018-03-31T22:00,23.1,50,7.6,30.28,30.28
2018-03-31T23:00,22.2,53,7.8,30.229999999999997,30.229999999999997
2018-04-01T00:00,22.0,53,9.5,28.840000000000003,28.840000000000003
2018-04-01T01:00,21.5,53,9.7,28.200000000000003,28.200000000000003
2018-04-01T02:00,21.1,54,11.6,26.800000000000004,26.800000000000004
2018-04-01T03:00,21.2,54,14.2,25.08,25.08
2018-04-01T04:00,21.2,55,13.2,26.110000000000003,26.110000000000003
2018-04-01T05:00,20.8,61,8.4,31.050000000000004,31.050000000000004
